"","URN","not_sustained_rate","urban_rural","denomination","FSM","White_British","region_name","school_name","headcount","susp_rate","KS2_history","Attainment_8","Progress_8","selective","POSTCODE","post16","school_sex","type","Ofsted_rating","sen_support","LSOA11","IMD"
"1875",136998,7.2992700729927,"(England/Wales) Rural town and fringe","No religious character","23.1","88.4","East of England","Bungay High School",983,3.15361,103.6,"46",0.08,0,"NR35 1RW",1,"Mixed","Academy converter","Good",12.7918781725888,"E01030232",6
"1876",136782,1.77514792899408,"(England/Wales) Rural town and fringe","No religious character","16.2","86.9","East of England","Thomas Mills High School & Sixth Form",1031,1.55189,105.1,"48.8",0.1,0,"IP13 9HE",1,"Mixed","Academy converter","Good",8.3495145631068,"E01030172",10
"1877",137901,4.41176470588235,"(England/Wales) Rural village","No religious character","20.4","87.5","East of England","Stradbroke High School",357,1.68067,102.4,"45.9",0.37,0,"IP21 5JN",0,"Mixed","Academy converter","Good",15.014164305949,"E01030082",8
"1878",145055,9.9236641221374,"(England/Wales) Urban city and town","No religious character","20.3","86.8","East of England","Stowmarket High School",905,9.72376,104.3,"45.4",-0.04,0,"IP14 1QR",1,"Mixed","Academy sponsor led","Requires improvement",12.7635960044395,"E01030072",9
"1879",136322,5.45454545454545,"(England/Wales) Urban city and town","No religious character","16","74.9","East of England","Samuel Ward Academy",1171,10.50384,104.2,"43.2",-0.24,0,"CB9 0LD",1,"Mixed","Academy converter","Good",9.35374149659864,"E01030108",3
"1880",138260,11.4942528735632,"(England/Wales) Urban major conurbation","No religious character","61.8","72.2","North West","King's Leadership Academy Hawthornes",631,7.29002,100.2,"33.4",-0.57,0,"L20 6AQ",0,"Mixed","Free schools","Good",30.0314465408805,"E01007019",1
"1881",137612,3.66492146596859,"(England/Wales) Urban city and town","No religious character","13.6","91.4","North West","Range High School",1082,2.68022,105,"46.3",-0.16,0,"L37 2YN",1,"Mixed","Academy converter","Good",22.4698235840297,"E01006993",10
"1882",137514,10.2803738317757,"(England/Wales) Urban major conurbation","No religious character","25.9","91.1","North West","Chesterfield High School",1537,0.65062,104.7,"47",0.01,0,"L23 9YB",1,"Mixed","Academy converter","Good",12.5657894736842,"E01007020",2
"1883",137297,1.27388535031847,"(England/Wales) Urban city and town","No religious character","20.1","84.9","North West","Birkdale High School",938,2.55864,105.4,"50.7",0.23,0,"PR8 3DT",0,"Boys","Academy converter","Good",15.8119658119658,"E01006925",3
"1884",104960,6.07734806629834,"(England/Wales) Urban major conurbation","Roman Catholic","20.4","91.4","North West","Maricourt Catholic High School",1165,4.54936,105.2,"42.1",-0.59,0,"L31 3DZ",1,"Mixed","Voluntary aided school","Good",10.4721030042918,"E01007099",5
"1885",137604,4.45544554455445,"(England/Wales) Urban city and town","No religious character","15.6","82.6","North West","Greenbank High School",1045,3.82775,105.9,"50",0.04,0,"PR8 2LT",0,"Girls","Academy converter","Good",14.5315487571702,"E01006974",9
"1886",104964,5.91715976331361,"(England/Wales) Urban city and town","Roman Catholic","31.7","70.6","North West","Christ The King Catholic High School and Sixth Form Centre",833,4.32173,105.3,"41.3",-0.64,0,"PR8 4EX",1,"Mixed","Voluntary aided school","Good",13.1325301204819,"E01006929",5
"1887",137520,11.1940298507463,"(England/Wales) Urban major conurbation","No religious character","25.9","95.2","North West","Maghull High School",1125,6.04444,105.1,"38.5",-0.88,0,"L31 7AW",1,"Mixed","Academy converter","Good",8.01080108010801,"E01007073",8
"1888",137436,3.2258064516129,"(England/Wales) Urban city and town","No religious character","12.9","90.7","North West","Formby High School",1094,1.37112,105.9,"54.4",0.43,0,"L37 3HW",1,"Mixed","Academy converter","Good",10.828025477707,"E01007079",10
"1889",149828,7.22222222222222,"(England/Wales) Urban city and town","No religious character","27.2","81.2","North West","Meols Cop High School",898,5.67929,102.1,"41.1",-0.18,0,"PR8 6JS",0,"Mixed","Academy converter","",13.9353400222965,"E01006999",5
"1890",104962,3.14465408805031,"(England/Wales) Urban major conurbation","Roman Catholic","24.5","94.4","North West","Holy Family Catholic High School",1007,2.48262,104.6,"44",-0.22,0,"L23 4UL",1,"Mixed","Voluntary aided school","Good",11.7938553022795,"E01007037",6
"1891",141694,9.56521739130435,"(England/Wales) Urban major conurbation","No religious character","45.2","91.6","North West","Litherland High School",726,6.19835,102.7,"36.3",-0.73,0,"L21 0DB",0,"Mixed","Academy sponsor led","Good",21.0164835164835,"E01006981",1
"1892",141338,6.87022900763359,"(England/Wales) Urban major conurbation","Church of England","35.8","89.7","North West","St Michael's Church of England High School",685,9.19708,104.2,"36.6",-0.91,0,"L23 7UL",1,"Mixed","Academy sponsor led","Special Measures",14.5588235294118,"E01006943",10
"1893",144618,5,"(England/Wales) Urban city and town","No religious character","24.5","84.9","North West","Stanley High School",845,15.26627,104.2,"39.1",-0.71,0,"PR9 9TF",0,"Mixed","Academy sponsor led","Good",16.884661117717,"E01006948",2
"1894",141693,14.2857142857143,"(England/Wales) Urban major conurbation","No religious character","54.2","74.3","North West","Hillside High School",702,11.53846,100,"35.1",-0.47,0,"L20 9NU",0,"Mixed","Academy sponsor led","Good",23.132183908046,"E01006962",2
"1895",137533,3.52422907488987,"(England/Wales) Urban major conurbation","No religious character","14","93.9","North West","Deyes High School",1352,1.99704,107.1,"45.7",-0.64,0,"L31 6DE",1,"Mixed","Academy converter","Good",13.2494448556625,"E01007099",5
"1896",100748,3.53982300884956,"(England/Wales) Urban major conurbation","No religious character","44.7","7.6","Inner London","Addey and Stanhope School",599,0.50083,102.2,"37.8",-0.39,0,"SE14 6TJ",0,"Mixed","Voluntary aided school","Good",28.595600676819,"E01003207",2
"1897",100740,6.25,"(England/Wales) Urban major conurbation","No religious character","41.4","21.5","Inner London","Deptford Green School",902,4.102,103.3,"44.6",0.05,0,"SE14 6AN",0,"Mixed","Community school","Good",19.4413407821229,"E01003300",2
"1898",100750,4.46428571428571,NA,NA,NA,NA,NA,NA,NA,NA,106.7,"57.6",0.57,0,"SE4 1LE",1,"Girls","Voluntary aided school","Outstanding",NA,NA,NA
"1899",100752,1.12359550561798,"(England/Wales) Urban major conurbation","Roman Catholic","23","13.9",NA,NA,NA,NA,104.5,"51.1",0.43,0,"BR1 5PZ",0,"Mixed","Voluntary aided school","Outstanding",9.91285403050109,"E01003353",4
"1900",100749,6.19469026548673,"(England/Wales) Urban major conurbation","Church of England","27.2","19","Inner London","Trinity Church of England School, Lewisham",1017,3.63815,102.9,"49.4",0.53,0,"SE12 8PD",0,"Mixed","Voluntary aided school","Good",11.4451988360815,"E01003286",3
"1901",148003,6.31578947368421,"(England/Wales) Urban major conurbation","No religious character","44.5","23.5","Inner London","Sedgehill Academy",791,4.17193,102.5,"45.1",0.2,0,"SE6 3QW",1,"Mixed","Academy sponsor led","Good",16.2404092071611,"E01003192",1
"1902",100742,5.71428571428571,"(England/Wales) Urban major conurbation","No religious character","43.9","16.6","Inner London","Conisborough College",809,0,100.5,"35",-0.42,0,"SE6 2SE",0,"Mixed","Community school","Requires improvement",15.1515151515152,"E01003348",4
"1903",100745,2.18579234972678,"(England/Wales) Urban major conurbation","No religious character","25.6","39.2","Inner London","Forest Hill School",1107,4.15537,105.2,"50.5",0.3,0,"SE23 2XN",1,"Boys","Community school","Good",22.7813357731016,"E01003313",2
"1904",135073,4.83091787439614,"(England/Wales) Urban major conurbation","No religious character","29","20.6","Inner London","Haberdashers' Hatcham College",1376,5.45058,106,"50.8",0.08,0,"SE14 5SF",1,"Mixed","Academy sponsor led","Good",12.2093023255814,"E01003342",5
"1905",100747,10.7784431137725,NA,NA,NA,NA,NA,NA,NA,NA,103,"41.3",-0.31,0,"SE4 1SA",0,"Mixed","Foundation school","Good",NA,NA,NA
"1906",100741,6.19469026548673,"(England/Wales) Urban major conurbation","No religious character","25.4","35.4","Inner London","Sydenham School",1446,5.87828,105.9,"49.7",0.08,0,"SE26 4RD",1,"Girls","Community school","Good",12.8719723183391,"E01003259",5
"1907",135843,3.73831775700935,NA,NA,NA,NA,NA,NA,NA,NA,104.3,"45.4",0.04,0,"SE13 7BN",0,"Mixed","Foundation school","Good",NA,NA,NA
"1908",135264,2.7027027027027,"(England/Wales) Urban major conurbation","Roman Catholic","34.8","8.3","Inner London","St Matthew Academy",1079,2.87303,103.7,"50.1",0.56,0,"SE3 0XX",0,"Mixed","Academy sponsor led","Good",13.8836772983114,"E01003199",7
"1909",135070,8.02139037433155,"(England/Wales) Urban major conurbation","No religious character","44.5","13.6","Inner London","Haberdashers' Knights Academy",1180,7.28814,103.5,"46.9",0.18,0,"BR1 5EB",1,"Mixed","Academy sponsor led","Good",19.311502938707,"E01003237",3
"1910",140693,7.14285714285714,"(England/Wales) Urban city and town","Roman Catholic","32.4","77.8","South West","St Boniface's RC College",367,10.89918,102.2,"40.1",-0.28,0,"PL5 3AG",1,"Boys","Academy sponsor led","Requires improvement",20.3208556149733,"E01015071",4
"1911",148369,0.833333333333333,"(England/Wales) Urban city and town","No religious character","9","78.7","South West","Plymouth High School for Girls",826,0,111.8,"65.3",0.22,1,"PL4 6HT",1,"Girls","Academy converter","Good",0.245098039215686,"E01015050",4
"1912",136496,0,"(England/Wales) Urban city and town","No religious character","7.6","72.7","South West","Devonport High School for Boys",1233,0.72993,112.9,"68.9",0.3,1,"PL1 5QP",1,"Boys","Academy converter","Good",4.1429731925264,"E01015172",3
"1913",144760,14.1025641025641,"(England/Wales) Urban city and town","No religious character","22.9","76","South West","Scott Medical and Healthcare College",246,7.31707,106.5,"56.5",0.76,0,"PL3 4BD",1,"Mixed","Studio schools","Good",18.0257510729614,"E01015170",2
"1914",147905,17.8571428571429,"(England/Wales) Urban city and town","No religious character","55.7","51.9","South West","Millbay Academy",563,19.89343,98.6,"32.7",-0.51,0,"PL1 3EG",0,"Mixed","Free schools","Good",18.7155963302752,"E01015157",2
"1915",136557,2.42718446601942,"(England/Wales) Urban city and town","No religious character","14.1","87.8","South West","Hele's School",1394,4.5911,105.4,"47.2",-0.11,0,"PL7 4LT",1,"Mixed","Academy converter","Good",13.4199134199134,"E01015120",8
"1916",140737,4.03225806451613,"(England/Wales) Urban city and town","Roman Catholic","25.5","79","South West","Notre Dame RC School",767,4.56323,103,"41.7",-0.28,0,"PL6 5HN",1,"Girls","Academy converter","Good",13.5947712418301,"E01015025",9
"1917",136142,6.72268907563025,"(England/Wales) Urban city and town","Church of England","49","94.6","South West","All Saints Church of England Academy",626,30.99042,102,"40.7",-0.03,0,"PL5 3NE",0,"Mixed","Academy sponsor led","Good",42.8571428571429,"E01015074",2
"1918",146560,6.81818181818182,"(England/Wales) Urban city and town","No religious character","43.7","87.5","South West","UTC Plymouth",557,8.25853,101.2,"28.8",-1.16,0,"PL1 4RL",1,"Mixed","University technical college","Good",13.2486388384755,"E01015045",1
"1919",136588,0,"(England/Wales) Urban city and town","No religious character","9.3","72.7","South West","Devonport High School for Girls",860,0.46512,113.7,"75.4",0.76,1,"PL2 3DL",1,"Girls","Academy converter","Good",5.93023255813953,"E01015102",6
"1920",136558,5.55555555555556,"(England/Wales) Urban city and town","No religious character","18.6","73.3","South West","Coombe Dean School",1001,2.4975,105.1,"48.6",0.16,0,"PL9 8ES",1,"Mixed","Academy converter","Good",13.5678391959799,"E01015128",8
"1921",136626,7.97872340425532,"(England/Wales) Urban city and town","No religious character","40.8","81.2","South West","Stoke Damerel Community College",1320,19.62121,101.1,"38.5",-0.19,0,"PL3 4BD",1,"Mixed","Academy converter","Good",15.6802459646426,"E01015170",2
"1922",137206,3.39805825242718,"(England/Wales) Urban city and town","No religious character","25.6","89.1","South West","Tor Bridge High",1177,19.88105,103.6,"44.1",-0.12,0,"PL6 8UN",1,"Mixed","Academy converter","Good",30.401366353544,"E01015094",3
"1923",140104,5.18518518518519,"(England/Wales) Urban city and town","No religious character","19.7","90.4","South West","Eggbuckland Community College",1048,9.44656,102.6,"42.3",-0.01,0,"PL6 5YB",1,"Mixed","Academy converter","Requires improvement",12.0192307692308,"E01015066",6
"1924",113533,14.1843971631206,"(England/Wales) Urban city and town","No religious character","41","93.2","South West","Sir John Hunt Community Sports College",773,22.76843,103.9,"44.5",-0.1,0,"PL5 4AA",1,"Mixed","Foundation school","Good",18.0026281208936,"E01015030",1
"1925",136568,5.3639846743295,"(England/Wales) Urban city and town","No religious character","17.1","88.7","South West","Plymstock School",1683,22.99465,104.1,"46.1",-0.02,0,"PL9 9AZ",1,"Mixed","Academy converter","Good",12.687013764213,"E01015134",8
"1926",136556,4.14201183431953,"(England/Wales) Urban city and town","No religious character","21.9","94.4","South West","Plympton Academy",1153,17.86644,103.8,"41.6",-0.41,0,"PL7 2RS",1,"Mixed","Academy converter","Requires improvement",5.76419213973799,"E01015123",6
"1927",136668,10.3896103896104,"(England/Wales) Urban city and town","No religious character","41.7","80.9","South West","Lipson Co-operative Academy",1122,11.49733,102.3,"47.5",0.4,0,"PL4 7PG",1,"Mixed","Academy converter","Good",19.4192377495463,"E01015060",3
"1928",147967,6.61157024793388,"(England/Wales) Urban city and town","No religious character","41.4","87.3","South West","Marine Academy Plymouth",981,25.89195,104.5,"42.1",-0.39,0,"PL5 2AF",1,"Mixed","Academy sponsor led","Good",17.8828365878726,"E01015148",3
"1929",136355,1.94552529182879,"(England/Wales) Urban major conurbation","No religious character","12.6","69.4","Outer London","Darrick Wood School",1691,1.00532,106,"50.3",0,0,"BR6 8ER",1,"Mixed","Academy converter","Good",14.2015321154979,"E01000751",9
"1930",144465,3.97727272727273,"(England/Wales) Urban major conurbation","No religious character","27.9","43.1","Outer London","Orion Eden Park",1301,9.60799,105.5,"42.7",-0.57,0,"BR3 3RD",1,"Mixed","Free schools","Good",16.039907904835,"E01000774",8
"1931",136466,3.3175355450237,"(England/Wales) Urban major conurbation","Church of England","30.9","37.5","Outer London","Bishop Justus CofE School",1323,13.75661,105.3,"41.3",-0.69,0,"BR2 8HZ",1,"Mixed","Academy converter","Good",13.2262996941896,"E01000661",2
"1932",136464,3.6734693877551,"(England/Wales) Urban major conurbation","No religious character","21.3","67.2","Outer London","Coopers School",1301,7.6864,105.9,"45.3",-0.39,0,"BR7 5PS",1,"Mixed","Academy converter","Good",15.3905645784996,"E01000696",9
"1933",143427,9.91735537190083,"(England/Wales) Urban major conurbation","No religious character","50.3","54.5","Outer London","Harris Academy Orpington",582,16.66667,101.4,"43",0.15,0,"BR5 4LG",1,"Mixed","Academy sponsor led","Good",17.0863309352518,"E01000792",5
"1934",136545,4.83091787439614,"(England/Wales) Rural village","No religious character","23","78.2","Outer London","Charles Darwin School",1316,3.87538,104.2,"42.6",-0.34,0,"TN16 3AU",1,"Mixed","Academy converter","Good",17.427701674277,"E01000748",7
"1935",136467,3.20855614973262,"(England/Wales) Urban major conurbation","No religious character","18.4","43.9","Outer London","Chislehurst School for Girls",1092,2.47253,106,"51.3",0.18,0,"BR7 6HE",1,"Girls","Academy converter","Good",10.0183823529412,"E01000693",7
"1936",137006,0.836820083682008,"(England/Wales) Urban major conurbation","No religious character","8.1","46.8","Outer London","Langley Park School for Girls",1695,1.76991,106.6,"55.4",0.38,0,"BR3 3BE",1,"Girls","Academy converter","Good",10.7883817427386,"E01000775",9
"1937",101676,0,"(England/Wales) Urban major conurbation","Church of England","2.7","11","Outer London","St Olave's and St Saviour's Grammar School",1085,0.82949,115.9,"85.8",1.27,1,"BR6 9SH",1,"Boys","Voluntary aided school","Outstanding",6.08294930875576,"E01000794",10
"1938",136517,2.26244343891403,"(England/Wales) Urban major conurbation","No religious character","11.4","71.8","Outer London","Ravens Wood School",1623,1.84843,105.8,"47.5",-0.15,0,"BR2 8HP",1,"Boys","Academy converter","Good",21.1372064276885,"E01000666",10
"1939",136281,2.94117647058824,"(England/Wales) Urban major conurbation","No religious character","47","58.8","Outer London","Kemnal Technology College",559,23.07692,100.9,"32",-0.93,0,"DA14 5AA",1,"Mixed","Academy converter","Requires improvement",40.4676258992806,"E01000735",3
